time_s,gt_x,gt_y,gt_z,est_prism_x,est_prism_y,est_prism_z,err_x,err_y,err_z,err_norm
1.189613292217254639e+02,9.013202820882344923e+00,3.268016000163864021e+01,2.992891736320673601e+01,9.020298100512437856e+00,3.318413534932751929e+01,2.996868022350120597e+01,-7.095279630092932166e-03,-5.039753476888790829e-01,-3.976286029446995940e-02,5.055913163118541664e-01
1.191613366603851318e+02,8.877938906000412800e+00,3.171201428588548410e+01,2.990126794482989325e+01,8.898659693718979469e+00,3.222145661675075701e+01,2.990048961892880186e+01,-2.072078771856666890e-02,-5.094423308652729077e-01,7.783259010913923248e-04,5.098641439759501459e-01
1.192613530158996582e+02,8.803593158399511509e+00,3.120381400350470358e+01,2.989464221865085847e+01,8.833910033967836029e+00,3.172464536436512716e+01,2.986598793260286300e+01,-3.031687556832451946e-02,-5.208313608604235867e-01,2.865428604799546974e-02,5.224992703429033325e-01
1.193613679409027100e+02,8.724520147572974338e+00,3.068987484889418127e+01,2.988500554106693485e+01,8.769003103003187860e+00,3.121557157753072076e+01,2.982929980478928300e+01,-4.448295543021352216e-02,-5.256967286365394898e-01,5.570573627765185165e-02,5.305081647601675998e-01
1.194614334106445312e+02,8.636088139389837437e+00,3.015181330486756295e+01,2.988242866776971951e+01,8.689546547304656698e+00,3.070443920628587264e+01,2.984809247924674835e+01,-5.345840791481926146e-02,-5.526259014183096951e-01,3.433618852297115609e-02,5.562662690991352354e-01
1.195613172054290771e+02,8.547520432016041170e+00,2.964228688175300519e+01,2.987889745140765640e+01,8.600007711202366067e+00,3.018884474378311111e+01,2.986908780652384365e+01,-5.248727918632489775e-02,-5.465578620301059232e-01,9.809644883812751459e-03,5.491599404144935637e-01
1.196613676548004150e+02,8.455311915562500502e+00,2.914315905973224474e+01,2.987568234137996370e+01,8.500651125582830758e+00,2.966305456776241556e+01,2.989062571426622128e+01,-4.533921002033025616e-02,-5.198955080301708165e-01,-1.494337288625757765e-02,5.220826444428455781e-01
1.197613065242767334e+02,8.346311847938624240e+00,2.860308854363465869e+01,2.987259633542356241e+01,8.403565144311500035e+00,2.914000442890794318e+01,2.989633456368449060e+01,-5.725329637287579487e-02,-5.369158852732844878e-01,-2.373822826092819582e-02,5.404813699706245700e-01
1.198613696098327637e+02,8.232805252973056653e+00,2.807072899437432056e+01,2.986972316648405368e+01,8.298921094700579815e+00,2.862101410699936466e+01,2.990518961170614887e+01,-6.611584172752316135e-02,-5.502851126250440927e-01,-3.546644522209518868e-02,5.553763394679217535e-01
1.199614074230194092e+02,8.115580187946074275e+00,2.756855850970570643e+01,2.986448154205007910e+01,8.186026946466865795e+00,2.810660147218080240e+01,2.990132154134158782e+01,-7.044675852079151923e-02,-5.380429624750959761e-01,-3.683999929150871822e-02,5.438843266751327565e-01
1.201613216400146484e+02,7.872708530613712341e+00,2.660292431438583804e+01,2.984871414194590500e+01,7.943279224027111951e+00,2.707218111532136007e+01,2.987629172586396464e+01,-7.057069341339960999e-02,-4.692568009355220227e-01,-2.757758391805964493e-02,4.753342940792782967e-01
1.202612833976745605e+02,7.729967494971297981e+00,2.607163786865623578e+01,2.984144089951524492e+01,7.807877482216618148e+00,2.655870886940025954e+01,2.986288262464156062e+01,-7.790998724532016695e-02,-4.870710007440237632e-01,-2.144172512631570271e-02,4.937285422727181183e-01
1.203613619804382324e+02,7.579984003923220470e+00,2.554445007620277508e+01,2.983144352896016116e+01,7.666941105534847978e+00,2.604857310852473873e+01,2.985436647276295830e+01,-8.695710161162750751e-02,-5.041230323219636489e-01,-2.292294380279713550e-02,5.120810781417066693e-01
1.204613320827484131e+02,7.441034103815243661e+00,2.506892208947436629e+01,2.982561033097211478e+01,7.533042956075851393e+00,2.555219091231330708e+01,2.984481767657523577e+01,-9.200885226060773192e-02,-4.832688228389407925e-01,-1.920734560312098438e-02,4.923243911767602454e-01
